timestamp,lat,lon,BASIN,month,Month Name,Tropical SST,Local SST
1992-07-25 00:00:00,12.8,130.3,WP,7,Jul,27.750153,29.141785
1992-08-02 00:00:00,11.6,124.0,WP,8,Aug,27.731287,29.131561
1992-08-19 00:00:00,6.7,141.7,WP,8,Aug,27.731287,29.453445
1992-08-25 00:00:00,7.2,157.0,WP,8,Aug,27.731287,29.502142
1992-08-27 00:00:00,13.6,128.0,WP,8,Aug,27.731287,29.007175
1992-09-06 00:00:00,11.8,145.7,WP,9,Sep,27.716927,29.033804
1992-09-10 00:00:00,23.6,127.7,WP,9,Sep,27.716927,28.516275
1992-09-13 00:00:00,21.1,152.5,WP,9,Sep,27.716927,28.328657
1992-09-27 00:00:00,19.6,111.1,WP,9,Sep,27.716927,28.427435
1992-12-07 00:00:00,-10.9,113.2,AUS,12,Dec,27.696337,29.220295
1992-12-19 00:00:00,-13.2,168.5,SP,12,Dec,27.696337,28.543207
1992-12-27 00:00:00,-7.6,88.0,SI,12,Dec,27.696337,27.77572
1992-12-28 00:00:00,-7.9,69.1,SI,12,Dec,27.696337,28.167166
1993-01-02 00:00:00,-14.0,162.4,SP,1,Jan,27.698824,28.938753
1993-01-07 00:00:00,-19.3,35.8,SI,1,Jan,27.698824,28.6134
1993-01-08 00:00:00,-11.1,140.5,AUS,1,Jan,27.698824,29.74006
1993-01-08 00:00:00,-8.3,154.6,AUS,1,Jan,27.698824,29.498693
1993-01-09 00:00:00,-3.2,159.2,AUS,1,Jan,27.698824,29.590115
1993-01-16 00:00:00,-10.8,84.0,SI,1,Jan,27.698824,27.952662
1993-01-19 00:00:00,-15.7,151.7,AUS,1,Jan,27.698824,28.598383
1993-01-29 00:00:00,-7.5,168.9,SP,1,Jan,27.698824,29.779165
1993-02-04 00:00:00,-16.2,120.5,AUS,2,Feb,27.704401,29.416069
1993-02-08 00:00:00,-7.5,93.6,AUS,2,Feb,27.704401,28.695755
1993-02-16 00:00:00,-9.5,160.0,SP,2,Feb,27.704401,29.523329
1993-03-03 00:00:00,-6.3,77.7,SI,3,Mar,27.71182,28.989613
1993-03-08 00:00:00,-15.4,172.1,SP,3,Mar,27.71182,29.082367
1993-03-13 00:00:00,-4.9,79.4,SI,3,Mar,27.71182,29.053595
1993-03-15 00:00:00,-6.2,52.9,SI,3,Mar,27.71182,29.16866
1993-03-17 00:00:00,-14.8,44.1,SI,3,Mar,27.71182,29.28219
1993-03-25 00:00:00,-9.5,167.9,SP,3,Mar,27.71182,29.557741
1993-03-28 00:00:00,-8.7,100.3,AUS,3,Mar,27.71182,29.040075
1993-04-04 00:00:00,-7.2,96.7,AUS,4,Apr,27.718523,29.2871
1993-04-06 00:00:00,-11.9,169.9,SP,4,Apr,27.718523,29.35769
1993-04-28 00:00:00,-14.3,180.2,SP,4,Apr,27.718523,28.970901
1993-05-11 00:00:00,17.7,125.3,WP,5,May,27.72381,27.876532
1993-05-19 00:00:00,5.5,138.7,WP,5,May,27.72381,29.324615
1993-05-27 00:00:00,14.9,140.7,WP,5,May,27.72381,27.654215
1993-06-04 00:00:00,13.0,160.7,WP,6,Jun,27.724955,27.892492
1993-06-13 00:00:00,17.0,126.5,WP,6,Jun,27.724955,29.033686
1993-07-05 00:00:00,9.8,130.4,WP,7,Jul,27.722918,29.501022
1993-07-12 00:00:00,21.7,155.2,WP,7,Jul,27.722918,27.955858
1993-08-22 00:00:00,4.8,163.2,WP,8,Aug,27.719742,29.490152
1993-08-31 00:00:00,10.5,129.0,WP,8,Aug,27.719742,29.338877
1993-10-17 00:00:00,17.0,168.0,WP,10,Oct,27.712463,28.24972
1993-10-31 00:00:00,16.3,134.2,WP,10,Oct,27.712463,28.8871
1993-11-03 00:00:00,11.7,120.9,WP,11,Nov,27.707487,28.376486
1993-12-08 00:00:00,-9.7,182.9,SP,12,Dec,27.703354,29.504025
1993-12-18 00:00:00,-8.7,178.2,SP,12,Dec,27.703354,29.595652
1994-01-06 00:00:00,-10.6,149.3,AUS,1,Jan,27.699226,29.185701
1994-01-07 00:00:00,-12.3,86.4,SI,1,Jan,27.699226,27.766314
1994-01-17 00:00:00,-9.5,160.0,SP,1,Jan,27.699226,29.590391
1994-01-18 00:00:00,-12.0,165.0,SP,1,Jan,27.699226,29.444136
1994-01-20 00:00:00,-13.5,70.2,SI,1,Jan,27.699226,27.900726
1994-01-30 00:00:00,-4.5,92.8,AUS,1,Jan,27.699226,28.707611
1994-02-02 00:00:00,-9.0,143.5,AUS,2,Feb,27.696487,29.694519
1994-02-06 00:00:00,-11.1,58.8,SI,2,Feb,27.696487,28.525557
1994-02-12 00:00:00,-15.9,60.2,SI,2,Feb,27.696487,28.167437
1994-02-16 00:00:00,-13.5,119.8,AUS,2,Feb,27.696487,29.166553
1994-02-19 00:00:00,-14.7,150.9,AUS,2,Feb,27.696487,29.184795
1994-02-22 00:00:00,-7.6,168.9,SP,2,Feb,27.696487,29.59928
1994-02-23 00:00:00,-16.3,137.4,AUS,2,Feb,27.696487,30.436752
1994-02-25 00:00:00,-6.0,89.5,SI,2,Feb,27.696487,28.657944
1994-02-26 00:00:00,-7.5,168.9,SP,2,Feb,27.696487,29.59928
1994-03-09 00:00:00,-11.6,114.7,AUS,3,Mar,27.695786,29.220453
1994-03-11 00:00:00,-8.6,164.4,SP,3,Mar,27.695786,29.558386
1994-03-26 00:00:00,-12.1,131.4,AUS,3,Mar,27.695786,29.870705
1994-03-28 00:00:00,-16.0,122.2,AUS,3,Mar,27.695786,29.759201
1994-05-11 00:00:00,5.0,155.4,WP,5,May,27.698318,29.192242
1994-06-07 00:00:00,16.4,149.8,WP,6,Jun,27.702227,28.014484
1994-06-23 00:00:00,3.4,149.1,WP,6,Jun,27.702227,29.553574
1994-06-28 00:00:00,7.8,148.0,WP,6,Jun,27.702227,29.289112
1994-07-02 00:00:00,8.2,140.7,WP,7,Jul,27.708578,29.655798
1994-07-14 00:00:00,6.2,152.8,WP,7,Jul,27.708578,29.611856
1994-08-06 00:00:00,14.4,126.9,WP,8,Aug,27.715813,29.247889
1994-08-22 00:00:00,16.2,141.9,WP,8,Aug,27.715813,29.224487
1994-08-31 00:00:00,13.4,138.9,WP,8,Aug,27.715813,29.29513
1994-09-10 00:00:00,9.3,129.9,WP,9,Sep,27.724724,29.41281
1994-09-11 00:00:00,14.7,128.0,WP,9,Sep,27.724724,29.119038
1994-09-18 00:00:00,20.4,141.4,WP,9,Sep,27.724724,28.94341
1994-10-03 00:00:00,8.3,133.0,WP,10,Oct,27.732946,29.385262
1994-10-09 00:00:00,17.4,142.9,WP,10,Oct,27.732946,28.855255
1994-11-02 00:00:00,12.4,129.5,WP,11,Nov,27.742044,28.621878
1994-11-07 00:00:00,4.9,138.0,WP,11,Nov,27.742044,29.523487
1994-11-15 00:00:00,-9.5,182.4,SP,11,Nov,27.742044,29.359404
1994-12-06 00:00:00,9.9,140.8,WP,12,Dec,27.750898,28.348166
1994-12-13 00:00:00,-11.3,138.3,AUS,12,Dec,27.750898,29.449509
1994-12-21 00:00:00,-8.4,155.0,AUS,12,Dec,27.750898,29.400427
1994-12-23 00:00:00,-4.4,95.5,AUS,12,Dec,27.750898,28.727993
1994-12-27 00:00:00,-11.5,171.1,SP,12,Dec,27.750898,29.155151
1994-12-30 00:00:00,7.2,157.0,WP,12,Dec,27.750898,28.908062
1995-01-16 00:00:00,-11.0,108.5,AUS,1,Jan,27.759794,28.99609
1995-01-25 00:00:00,-11.4,93.5,AUS,1,Jan,27.759794,28.21527
1995-01-29 00:00:00,-12.8,183.9,SP,1,Jan,27.759794,29.499945
1995-01-30 00:00:00,-13.6,124.7,AUS,1,Jan,27.759794,29.986368
1995-02-01 00:00:00,-16.9,201.2,SP,2,Feb,27.768805,28.841665
1995-02-15 00:00:00,-6.4,184.4,SP,2,Feb,27.768805,29.256836
1995-02-22 00:00:00,-11.0,103.6,AUS,2,Feb,27.768805,28.952963
1995-03-20 00:00:00,-10.3,224.4,SP,3,Mar,27.775915,28.784622
1995-04-13 00:00:00,-6.4,184.4,SP,4,Apr,27.783081,29.602222
1995-04-19 00:00:00,-12.2,105.2,AUS,4,Apr,27.783081,28.937632
1995-04-27 00:00:00,-4.6,92.3,AUS,4,Apr,27.783081,29.53833
1995-06-16 00:00:00,10.0,149.7,WP,6,Jun,27.794378,29.091852
1995-07-02 00:00:00,6.9,130.8,WP,7,Jul,27.798353,29.703152
1995-07-04 00:00:00,8.5,147.7,WP,7,Jul,27.798353,29.55993
1995-07-09 00:00:00,13.8,133.3,WP,7,Jul,27.798353,29.39913
1995-07-11 00:00:00,8.0,184.3,WP,7,Jul,27.798353,28.989538
1995-07-12 00:00:00,5.6,168.0,WP,7,Jul,27.798353,29.480688
1995-08-04 00:00:00,23.6,127.7,WP,8,Aug,27.801954,29.021114
1995-08-22 00:00:00,17.0,168.0,WP,8,Aug,27.801954,28.543196
1995-08-23 00:00:00,18.9,115.8,WP,8,Aug,27.801954,29.020601
1995-08-24 00:00:00,11.9,127.4,WP,8,Aug,27.801954,29.325191
1995-09-05 00:00:00,24.2,125.8,WP,9,Sep,27.805763,28.751102
1995-09-08 00:00:00,14.6,153.8,WP,9,Sep,27.805763,29.267914
1995-09-19 00:00:00,16.9,112.3,WP,9,Sep,27.805763,28.836607
1995-09-21 00:00:00,5.2,147.5,WP,9,Sep,27.805763,29.840809
1995-10-16 00:00:00,14.7,119.6,WP,10,Oct,27.810844,28.992449
1995-10-18 00:00:00,14.3,128.8,WP,10,Oct,27.810844,29.056479
1995-10-21 00:00:00,21.5,138.3,WP,10,Oct,27.810844,28.130335
1995-11-10 00:00:00,14.4,126.9,WP,11,Nov,27.814957,28.214972
1995-11-25 00:00:00,-12.6,121.5,AUS,11,Nov,27.814957,29.726782
1995-11-28 00:00:00,10.0,190.3,WP,11,Nov,27.814957,28.86264
1995-12-11 00:00:00,-10.8,123.5,AUS,12,Dec,27.817627,30.097534
1995-12-11 00:00:00,-11.3,165.0,SP,12,Dec,27.817627,29.327885
1995-12-15 00:00:00,-5.1,90.1,AUS,12,Dec,27.817627,28.6255
1995-12-19 00:00:00,-9.7,117.5,AUS,12,Dec,27.817627,29.88462
1995-12-26 00:00:00,-11.1,140.5,AUS,12,Dec,27.817627,29.410343
1996-01-10 00:00:00,-11.5,161.2,SP,1,Jan,27.820436,29.695185
1996-01-18 00:00:00,-13.1,131.2,AUS,1,Jan,27.820436,30.784952
1996-01-22 00:00:00,-8.1,72.9,SI,1,Jan,27.820436,28.664974
1996-01-24 00:00:00,-10.0,166.9,SP,1,Jan,27.820436,29.853497
1996-01-24 00:00:00,-7.6,77.1,SI,1,Jan,27.820436,28.624153
1996-01-25 00:00:00,-12.3,71.8,SI,1,Jan,27.820436,28.265188
1996-01-27 00:00:00,-11.2,153.8,AUS,1,Jan,27.820436,29.637789
1996-02-10 00:00:00,-12.5,104.5,AUS,2,Feb,27.824202,28.689047
1996-02-14 00:00:00,-7.8,91.5,AUS,2,Feb,27.824202,28.858074
1996-02-17 00:00:00,-9.7,182.9,SP,2,Feb,27.824202,29.833988
1996-02-19 00:00:00,-10.0,154.5,AUS,2,Feb,27.824202,29.751614
1996-02-24 00:00:00,-15.4,119.3,AUS,2,Feb,27.824202,29.456516
1996-03-06 00:00:00,-13.7,115.8,AUS,3,Mar,27.828966,29.411667
1996-03-11 00:00:00,-13.4,78.3,SI,3,Mar,27.828966,28.442724
1996-03-13 00:00:00,-16.6,43.6,SI,3,Mar,27.828966,29.4394
1996-03-14 00:00:00,-14.7,146.3,AUS,3,Mar,27.828966,29.040613
1996-03-21 00:00:00,-15.1,159.6,AUS,3,Mar,27.828966,29.315363
1996-03-25 00:00:00,-10.8,84.0,SI,3,Mar,27.828966,28.75178
1996-03-25 00:00:00,-7.1,95.2,AUS,3,Mar,27.828966,29.177502
1996-03-29 00:00:00,-10.8,178.8,SP,3,Mar,27.828966,29.829245
1996-04-20 00:00:00,-5.3,188.7,SP,4,Apr,27.83327,29.244894
1996-05-13 00:00:00,4.0,150.1,WP,5,May,27.837198,29.55836
1996-06-13 00:00:00,8.0,134.9,WP,6,Jun,27.841217,29.729237
1996-07-02 00:00:00,20.5,140.2,WP,7,Jul,27.845987,28.72113
1996-07-12 00:00:00,13.4,138.9,WP,7,Jul,27.845987,29.253153
1996-07-20 00:00:00,21.7,131.7,WP,7,Jul,27.845987,28.847786
1996-07-25 00:00:00,13.3,129.6,WP,7,Jul,27.845987,29.369345
1996-07-28 00:00:00,6.9,139.2,WP,7,Jul,27.845987,29.794134
1996-08-20 00:00:00,6.0,133.5,WP,8,Aug,27.851074,29.745264
1996-08-27 00:00:00,15.7,139.7,WP,8,Aug,27.851074,29.261219
1996-08-29 00:00:00,5.4,133.7,WP,8,Aug,27.851074,29.771809
1996-09-08 00:00:00,15.9,131.1,WP,9,Sep,27.85624,29.178322
1996-09-19 00:00:00,13.7,160.8,WP,9,Sep,27.85624,29.388813
1996-09-29 00:00:00,4.1,156.3,WP,9,Sep,27.85624,29.829275
1996-10-12 00:00:00,10.7,120.3,WP,10,Oct,27.860659,29.069904
1996-10-16 00:00:00,8.2,139.3,WP,10,Oct,27.860659,29.565588
1996-10-21 00:00:00,10.7,120.3,WP,10,Oct,27.860659,29.069904
1996-10-29 00:00:00,12.2,133.8,WP,10,Oct,27.860659,29.266165
1996-10-31 00:00:00,10.9,161.8,WP,10,Oct,27.860659,29.478413
1996-11-18 00:00:00,15.6,127.8,WP,11,Nov,27.866089,28.136255
1996-11-21 00:00:00,20.2,148.4,WP,11,Nov,27.866089,27.502813
1996-11-24 00:00:00,-8.4,80.9,SI,11,Nov,27.866089,27.687727
1996-12-16 00:00:00,9.1,162.7,WP,12,Dec,27.87361,28.566284
1996-12-19 00:00:00,-13.2,168.5,SP,12,Dec,27.87361,28.954308
1997-01-02 00:00:00,-10.5,86.6,SI,1,Jan,27.880423,28.24104
1997-01-22 00:00:00,-16.0,171.9,SP,1,Jan,27.880423,28.900114
1997-01-28 00:00:00,-15.6,123.7,AUS,1,Jan,27.880423,30.297647
1997-01-29 00:00:00,-8.4,86.5,SI,1,Jan,27.880423,28.579208
1997-02-06 00:00:00,-14.1,121.1,AUS,2,Feb,27.885422,29.438147
1997-02-11 00:00:00,-10.5,99.2,AUS,2,Feb,27.885422,28.994898
1997-02-14 00:00:00,-16.0,126.6,AUS,2,Feb,27.885422,30.12672
1997-02-17 00:00:00,-14.9,172.2,SP,2,Feb,27.885422,29.474184
1997-02-22 00:00:00,-15.6,119.8,AUS,2,Feb,27.885422,29.438793
1997-02-24 00:00:00,-11.6,85.7,SI,2,Feb,27.885422,28.55602
1997-03-04 00:00:00,-8.6,135.4,AUS,3,Mar,27.889421,29.51865
1997-03-12 00:00:00,-12.4,119.2,AUS,3,Mar,27.889421,29.505566
1997-03-28 00:00:00,-10.7,82.1,SI,3,Mar,27.889421,28.80302
1997-03-30 00:00:00,-14.6,134.4,AUS,3,Mar,27.889421,30.443293
1997-03-31 00:00:00,-5.3,161.0,SP,3,Mar,27.889421,29.81668
1997-04-12 00:00:00,-14.0,108.6,AUS,4,Apr,27.894812,28.81943
1997-04-24 00:00:00,13.4,130.0,WP,4,Apr,27.894812,27.66517
1997-06-04 00:00:00,15.4,112.2,WP,6,Jun,27.910172,28.946365
1997-07-04 00:00:00,6.9,130.8,WP,7,Jul,27.917938,29.79794
1997-07-11 00:00:00,7.2,157.0,WP,7,Jul,27.917938,29.774817
1997-07-18 00:00:00,5.2,153.5,WP,7,Jul,27.917938,29.930984
1997-07-21 00:00:00,5.6,161.0,WP,7,Jul,27.917938,29.803099
1997-07-22 00:00:00,15.9,126.9,WP,7,Jul,27.917938,29.516054
1997-08-05 00:00:00,19.6,129.4,WP,8,Aug,27.925936,29.215658
1997-08-07 00:00:00,12.6,146.1,WP,8,Aug,27.925936,29.485458
1997-08-10 00:00:00,15.4,138.1,WP,8,Aug,27.925936,29.327953
1997-08-18 00:00:00,8.1,127.0,WP,8,Aug,27.925936,29.360298
1997-08-19 00:00:00,14.6,160.3,WP,8,Aug,27.925936,29.162884
1997-09-04 00:00:00,8.8,137.6,WP,9,Sep,27.931778,29.575293
1997-09-06 00:00:00,6.1,177.0,WP,9,Sep,27.931778,29.770157
1997-09-06 00:00:00,9.1,161.4,WP,9,Sep,27.931778,29.868801
1997-09-06 00:00:00,18.5,147.9,WP,9,Sep,27.931778,29.20487
1997-09-27 00:00:00,18.7,156.9,WP,9,Sep,27.931778,28.927938
1997-10-13 00:00:00,3.9,155.3,WP,10,Oct,27.937899,29.691864
1997-10-18 00:00:00,11.1,138.4,WP,10,Oct,27.937899,29.358332
1997-11-04 00:00:00,11.9,114.8,WP,11,Nov,27.945084,28.229681
1997-11-15 00:00:00,11.5,127.3,WP,11,Nov,27.945084,28.67508
1997-11-17 00:00:00,-12.0,118.5,AUS,11,Nov,27.945084,29.360296
1997-12-16 00:00:00,7.3,149.8,WP,12,Dec,27.952444,29.146902
1997-12-21 00:00:00,-14.4,173.6,SP,12,Dec,27.952444,28.475025
1998-01-20 00:00:00,-17.5,188.8,SP,1,Jan,27.95864,28.39628
1998-02-03 00:00:00,-17.0,176.0,SP,2,Feb,27.964167,29.090912
1998-02-17 00:00:00,-10.0,211.9,SP,2,Feb,27.964167,29.438421
1998-03-08 00:00:00,-9.1,106.2,AUS,3,Mar,27.969248,29.378624
1998-03-11 00:00:00,-15.4,119.3,AUS,3,Mar,27.969248,29.832409
1998-03-15 00:00:00,-12.4,185.2,SP,3,Mar,27.969248,29.794107
1998-03-19 00:00:00,-19.3,180.2,SP,3,Mar,27.969248,28.448597
1998-03-19 00:00:00,-13.1,127.4,AUS,3,Mar,27.969248,29.936218
1998-03-21 00:00:00,-13.9,178.0,SP,3,Mar,27.969248,29.6666
1998-04-29 00:00:00,-11.7,132.3,AUS,4,Apr,27.973244,29.873068
1998-05-10 00:00:00,13.2,146.8,WP,5,May,27.974966,28.024595
1998-06-17 00:00:00,6.3,149.2,WP,6,Jun,27.97573,29.738361
1998-06-21 00:00:00,7.8,174.9,WP,6,Jun,27.97573,29.008038
1998-07-02 00:00:00,4.0,175.0,WP,7,Jul,27.976036,29.483618
1998-07-06 00:00:00,16.1,146.2,WP,7,Jul,27.976036,29.034348
1998-07-07 00:00:00,19.0,130.0,WP,7,Jul,27.976036,29.366926
1998-07-08 00:00:00,12.1,172.3,WP,7,Jul,27.976036,28.55088
1998-07-19 00:00:00,6.3,153.5,WP,7,Jul,27.976036,29.84985
1998-07-21 00:00:00,14.6,176.3,WP,7,Jul,27.976036,28.002203
1998-08-15 00:00:00,15.7,128.9,WP,8,Aug,27.975866,29.425098
1998-08-16 00:00:00,5.5,171.0,WP,8,Aug,27.975866,29.69142
1998-08-28 00:00:00,7.9,140.7,WP,8,Aug,27.975866,29.834293
1998-08-31 00:00:00,11.8,143.7,WP,8,Aug,27.975866,29.598892
1998-09-02 00:00:00,11.0,177.0,WP,9,Sep,27.976885,29.452099
1998-09-03 00:00:00,6.0,174.1,WP,9,Sep,27.976885,29.71925
1998-09-04 00:00:00,5.8,162.4,WP,9,Sep,27.976885,29.938381
1998-09-18 00:00:00,3.9,144.4,WP,9,Sep,27.976885,29.73404
1998-09-22 00:00:00,14.6,152.4,WP,9,Sep,27.976885,29.435627
1998-09-24 00:00:00,-9.7,117.5,AUS,9,Sep,27.976885,27.573061
1998-09-30 00:00:00,19.5,124.0,WP,9,Sep,27.976885,29.379581
1998-10-06 00:00:00,2.1,156.4,WP,10,Oct,27.97782,29.35294
1998-10-08 00:00:00,12.0,133.0,WP,10,Oct,27.97782,29.45957
1998-10-15 00:00:00,7.6,114.6,WP,10,Oct,27.97782,29.354206
1998-10-15 00:00:00,6.4,133.1,WP,10,Oct,27.97782,29.68694
1998-10-23 00:00:00,14.3,138.6,WP,10,Oct,27.97782,29.339499
1998-11-09 00:00:00,3.0,146.1,WP,11,Nov,27.97835,29.70223
1998-12-17 00:00:00,10.3,144.1,WP,12,Dec,27.977335,28.497091
1998-12-29 00:00:00,-9.7,117.5,AUS,12,Dec,27.977335,30.04717
1999-01-17 00:00:00,-8.1,98.1,AUS,1,Jan,27.978666,29.010962
1999-01-28 00:00:00,-12.7,102.9,AUS,1,Jan,27.978666,28.513596
1999-02-09 00:00:00,-18.6,119.6,AUS,2,Feb,27.982452,29.940186
1999-02-13 00:00:00,-10.6,127.6,AUS,2,Feb,27.982452,29.446041
1999-02-13 00:00:00,-8.4,96.3,AUS,2,Feb,27.982452,29.148026
1999-02-14 00:00:00,-17.1,117.0,AUS,2,Feb,27.982452,29.423157
1999-02-19 00:00:00,-8.4,99.6,AUS,2,Feb,27.982452,29.155573
1999-03-08 00:00:00,-13.3,139.2,AUS,3,Mar,27.987165,30.124954
1999-03-09 00:00:00,-6.1,128.6,AUS,3,Mar,27.987165,29.497875
1999-03-10 00:00:00,-9.2,95.7,AUS,3,Mar,27.987165,29.27864
1999-03-14 00:00:00,-9.4,97.4,AUS,3,Mar,27.987165,29.28917
1999-03-24 00:00:00,-18.0,122.0,AUS,3,Mar,27.987165,30.402664
1999-03-31 00:00:00,-13.1,113.3,AUS,3,Mar,27.987165,29.452978
1999-04-03 00:00:00,-9.7,117.5,AUS,4,Apr,27.991447,29.684181
1999-05-20 00:00:00,1.9,180.2,WP,5,May,27.996155,28.423868
1999-06-07 00:00:00,15.7,164.1,WP,6,Jun,28.000603,27.781387
1999-06-28 00:00:00,16.1,116.0,WP,6,Jun,28.000603,29.453564
1999-07-01 00:00:00,19.1,112.3,WP,7,Jul,28.004644,28.891077
1999-07-01 00:00:00,13.6,128.0,WP,7,Jul,28.004644,29.683676
1999-08-09 00:00:00,7.0,151.3,WP,8,Aug,28.008532,29.99773
1999-08-10 00:00:00,5.5,138.7,WP,8,Aug,28.008532,30.031183
1999-08-11 00:00:00,15.8,164.6,WP,8,Aug,28.008532,28.961128
1999-08-13 00:00:00,12.5,130.0,WP,8,Aug,28.008532,29.585312
1999-08-19 00:00:00,10.0,145.3,WP,8,Aug,28.008532,29.789957
1999-08-20 00:00:00,19.0,155.6,WP,8,Aug,28.008532,28.991764
1999-08-22 00:00:00,16.8,146.7,WP,8,Aug,28.008532,29.411478
1999-08-25 00:00:00,9.1,161.4,WP,8,Aug,28.008532,29.83933
1999-08-25 00:00:00,14.6,152.4,WP,8,Aug,28.008532,29.437586
1999-08-28 00:00:00,3.3,175.7,WP,8,Aug,28.008532,29.068634
1999-08-31 00:00:00,14.8,117.9,WP,8,Aug,28.008532,29.381418
1999-08-31 00:00:00,21.5,138.3,WP,8,Aug,28.008532,29.188597
1999-09-01 00:00:00,22.7,131.3,WP,9,Sep,28.01145,29.033253
1999-09-21 00:00:00,20.2,116.8,WP,9,Sep,28.01145,29.244446
1999-09-28 00:00:00,8.6,137.2,WP,9,Sep,28.01145,29.748749
1999-10-29 00:00:00,16.7,139.4,WP,10,Oct,28.013786,29.2423
1999-11-04 00:00:00,-13.5,186.8,SP,11,Nov,28.014969,28.54809
1999-11-04 00:00:00,14.7,119.6,WP,11,Nov,28.014969,28.342344
1999-11-30 00:00:00,5.7,145.1,WP,11,Nov,28.014969,29.834915
1999-12-02 00:00:00,-8.3,154.6,AUS,12,Dec,28.015526,29.609192
1999-12-06 00:00:00,-10.4,135.8,AUS,12,Dec,28.015526,29.883627
1999-12-09 00:00:00,-15.8,139.3,AUS,12,Dec,28.015526,30.347273
1999-12-10 00:00:00,6.6,173.3,WP,12,Dec,28.015526,29.010315
1999-12-25 00:00:00,-8.8,155.6,AUS,12,Dec,28.015526,29.656979
2000-01-02 00:00:00,-13.1,119.9,AUS,1,Jan,28.014761,29.844885
2000-01-14 00:00:00,-7.6,168.9,SP,1,Jan,28.014761,29.960936
2000-01-15 00:00:00,-6.7,94.8,AUS,1,Jan,28.014761,29.010275
2000-01-17 00:00:00,-15.6,119.8,AUS,1,Jan,28.014761,29.816345
2000-01-18 00:00:00,-4.0,163.5,SP,1,Jan,28.014761,29.816086
2000-01-18 00:00:00,-13.3,119.4,AUS,1,Jan,28.014761,29.85754
2000-01-25 00:00:00,-11.3,121.1,AUS,1,Jan,28.014761,29.775192
2000-02-01 00:00:00,-19.3,180.2,SP,2,Feb,28.012445,28.503296
2000-02-05 00:00:00,-19.3,180.2,SP,2,Feb,28.012445,28.503296
2000-02-13 00:00:00,-12.6,151.2,AUS,2,Feb,28.012445,29.661617
2000-02-26 00:00:00,-14.5,179.2,SP,2,Feb,28.012445,29.628153
2000-02-29 00:00:00,-12.3,117.7,AUS,2,Feb,28.012445,29.358757
2000-03-01 00:00:00,6.6,161.6,WP,3,Mar,28.010498,28.598883
2000-03-11 00:00:00,-10.0,109.4,AUS,3,Mar,28.010498,29.412302
2000-03-25 00:00:00,-10.6,127.6,AUS,3,Mar,28.010498,29.74586
2000-03-28 00:00:00,-5.6,129.9,AUS,3,Mar,28.010498,29.525595
2000-03-31 00:00:00,-14.8,131.4,AUS,3,Mar,28.010498,31.168709
2000-04-24 00:00:00,-14.6,156.2,AUS,4,Apr,28.009142,28.963531
2000-05-01 00:00:00,-14.9,137.1,AUS,5,May,28.008326,27.727928
2000-05-17 00:00:00,9.2,145.9,WP,5,May,28.008326,29.088324
2000-05-24 00:00:00,18.7,116.8,WP,5,May,28.008326,28.613487
2000-07-09 00:00:00,13.4,146.4,WP,7,Jul,28.00984,29.26977
2000-07-10 00:00:00,25.9,146.5,WP,7,Jul,28.00984,27.86033
2000-08-02 00:00:00,11.0,127.2,WP,8,Aug,28.011848,29.589035
2000-08-03 00:00:00,4.6,151.9,WP,8,Aug,28.011848,30.002716
2000-09-17 00:00:00,14.0,167.5,WP,9,Sep,28.016283,29.38412
2000-10-03 00:00:00,5.0,176.5,WP,10,Oct,28.02298,29.64494
2000-10-05 00:00:00,13.2,140.7,WP,10,Oct,28.02298,29.370367
2000-10-06 00:00:00,14.3,134.7,WP,10,Oct,28.02298,29.288504
2000-10-14 00:00:00,14.8,176.3,WP,10,Oct,28.02298,28.808975
2000-10-30 00:00:00,14.8,115.0,WP,10,Oct,28.02298,28.62263
2000-11-17 00:00:00,6.0,150.0,WP,11,Nov,28.031992,29.81814
2000-11-30 00:00:00,-4.1,65.3,SI,11,Nov,28.031992,28.801184
2000-12-10 00:00:00,-4.1,65.3,SI,12,Dec,28.041756,28.854776
2000-12-14 00:00:00,-11.6,140.0,AUS,12,Dec,28.041756,29.6267
2000-12-16 00:00:00,-10.8,96.3,AUS,12,Dec,28.041756,28.05795
2000-12-24 00:00:00,-11.0,78.0,SI,12,Dec,28.041756,27.919928
2000-12-29 00:00:00,5.0,171.6,WP,12,Dec,28.041756,29.2405
2001-01-16 00:00:00,-12.0,57.0,SI,1,Jan,28.052612,28.72515
2001-01-24 00:00:00,-12.9,162.0,SP,1,Jan,28.052612,29.582424
2001-01-27 00:00:00,-11.4,93.5,AUS,1,Jan,28.052612,28.480072
2001-02-01 00:00:00,-11.9,204.3,SP,2,Feb,28.063524,29.783249
2001-02-01 00:00:00,-4.0,173.0,SP,2,Feb,28.063524,29.553665
2001-03-14 00:00:00,-10.1,66.6,SI,3,Mar,28.074957,29.249079
2001-03-19 00:00:00,-5.3,100.8,AUS,3,Mar,28.074957,29.619925
2001-03-26 00:00:00,-10.3,131.7,AUS,3,Mar,28.074957,29.78571
2001-04-02 00:00:00,-11.0,108.5,AUS,4,Apr,28.08708,29.551392
2001-04-03 00:00:00,-11.9,66.8,SI,4,Apr,28.08708,28.918797
2001-04-06 00:00:00,2.7,171.4,WP,4,Apr,28.08708,28.727087
2001-04-26 00:00:00,-16.9,201.2,SP,4,Apr,28.08708,28.887907
2001-05-20 00:00:00,-16.5,121.9,AUS,5,May,28.099197,28.929722
